Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,0.041253,0.045384,0.038066,0.041314,0.041314,9272489
2021-01-05,0.041314,0.047859,0.040029,0.044097,0.044097,10338231
2021-01-06,0.044006,0.049994,0.043970,0.047404,0.047404,9289653
2021-01-07,0.047500,0.054593,0.046062,0.050863,0.050863,10956337
2021-01-08,0.050932,0.050995,0.041993,0.045387,0.045387,9383061
2021-01-09,0.045394,0.048765,0.043574,0.047127,0.047127,6654752
2021-01-10,0.047185,0.049780,0.043178,0.044747,0.044747,7129106
2021-01-11,0.044729,0.044782,0.038385,0.041445,0.041445,8020806
2021-01-12,0.041480,0.044200,0.039451,0.041320,0.041320,4081699
2021-01-13,0.041360,0.044246,0.039888,0.043513,0.043513,4125012
2021-01-14,0.043531,0.047714,0.042706,0.045018,0.045018,4421301
2021-01-15,0.044943,0.048059,0.042109,0.045097,0.045097,5383527
2021-01-16,0.045078,0.055041,0.045078,0.053781,0.053781,12763634
2021-01-17,0.053812,0.070417,0.048603,0.064148,0.064148,26093224
2021-01-18,0.064220,0.074900,0.059845,0.063107,0.063107,19665844
2021-01-19,0.063003,0.070267,0.060149,0.062155,0.062155,9553998
2021-01-20,0.062435,0.063913,0.053114,0.060583,0.060583,12560266
2021-01-21,0.060654,0.062060,0.053668,0.054526,0.054526,9255500
2021-01-22,0.054493,0.066816,0.051022,0.060516,0.060516,11337603
2021-01-23,0.060450,0.065809,0.058643,0.064117,0.064117,8164774
2021-01-24,0.064065,0.066649,0.059898,0.066571,0.066571,7617276
2021-01-25,0.066556,0.066556,0.058746,0.059278,0.059278,5793283
2021-01-26,0.059256,0.062988,0.056000,0.061801,0.061801,5790568
2021-01-27,0.061768,0.061768,0.054472,0.055145,0.055145,6739045
2021-01-28,0.055318,0.061589,0.055063,0.058252,0.058252,8091384
2021-01-29,0.057663,0.061072,0.053856,0.056161,0.056161,5661781
2021-01-30,0.056223,0.059818,0.054204,0.056258,0.056258,5374053
2021-01-31,0.056245,0.063390,0.055699,0.057290,0.057290,10602539
2021-02-01,0.057280,0.062000,0.055484,0.061859,0.061859,5943400
2021-02-02,0.062019,0.062132,0.058641,0.060874,0.060874,5161771
2021-02-03,0.060856,0.072449,0.060195,0.070944,0.070944,15534078
2021-02-04,0.071022,0.074842,0.063363,0.065302,0.065302,10680638
2021-02-05,0.064969,0.074913,0.064969,0.071939,0.071939,12253315
2021-02-06,0.071880,0.080113,0.066886,0.071027,0.071027,14646224
2021-02-07,0.070989,0.076850,0.066650,0.072832,0.072832,10530144
2021-02-08,0.072835,0.087837,0.072704,0.085069,0.085069,25991620
2021-02-09,0.085224,0.087533,0.080454,0.086468,0.086468,13026668
2021-02-10,0.086493,0.114191,0.081900,0.105476,0.105476,44834197
2021-02-11,0.105477,0.117768,0.103647,0.107153,0.107153,12407401
2021-02-12,0.107611,0.128859,0.101234,0.125710,0.125710,20504625
2021-02-13,0.125667,0.126090,0.105887,0.114922,0.114922,19892232
2021-02-14,0.115050,0.116201,0.095106,0.102337,0.102337,20421294
2021-02-15,0.102493,0.112255,0.087884,0.098965,0.098965,19779872
2021-02-16,0.098995,0.139607,0.094944,0.127173,0.127173,41296277
2021-02-17,0.127518,0.146949,0.113956,0.133558,0.133558,43967945
2021-02-18,0.133403,0.145817,0.126597,0.128779,0.128779,22216452
2021-02-19,0.128454,0.138086,0.122987,0.129917,0.129917,18989425
2021-02-20,0.129728,0.131695,0.112155,0.118270,0.118270,17012968
2021-02-21,0.117258,0.127129,0.116023,0.119481,0.119481,4314514
2021-02-22,0.119716,0.130038,0.095281,0.111637,0.111637,8088752
2021-02-23,0.112857,0.113206,0.084047,0.095760,0.095760,16445066
2021-02-24,0.096066,0.111962,0.091149,0.100136,0.100136,19562652
2021-02-25,0.099835,0.105184,0.091019,0.091024,0.091024,14460472
2021-02-26,0.091002,0.095890,0.083292,0.091014,0.091014,10189397
2021-02-27,0.091229,0.099900,0.090071,0.094181,0.094181,9668286
2021-02-28,0.094197,0.094367,0.083748,0.090365,0.090365,13247356
2021-03-01,0.090741,0.102539,0.090176,0.096943,0.096943,9468434
2021-03-02,0.096947,0.104158,0.092294,0.098713,0.098713,11651454
2021-03-03,0.098983,0.107030,0.096872,0.103410,0.103410,15623635
2021-03-04,0.104034,0.111804,0.097887,0.107714,0.107714,18871138
2021-03-05,0.107583,0.134276,0.101765,0.129532,0.129532,49470394
2021-03-06,0.129034,0.136163,0.112114,0.122710,0.122710,19348067
2021-03-07,0.122893,0.125706,0.117310,0.121138,0.121138,14731289
2021-03-08,0.121287,0.146728,0.114197,0.140649,0.140649,33671602
2021-03-09,0.140608,0.165030,0.135448,0.144766,0.144766,42111914
2021-03-10,0.144376,0.159053,0.133034,0.142531,0.142531,32861160
2021-03-11,0.142339,0.169887,0.134374,0.157321,0.157321,40069950
2021-03-12,0.157495,0.188627,0.157457,0.176938,0.176938,51118639
2021-03-13,0.177139,0.197509,0.158531,0.184540,0.184540,49973949
2021-03-14,0.184793,0.245280,0.184370,0.225536,0.225536,102956316
2021-03-15,0.225350,0.248715,0.192185,0.215341,0.215341,79793584
2021-03-16,0.214798,0.220952,0.191579,0.198829,0.198829,48194026
2021-03-17,0.198947,0.210029,0.170147,0.208016,0.208016,59239713
2021-03-18,0.206717,0.210556,0.178423,0.183098,0.183098,33695031
2021-03-19,0.183517,0.190290,0.174657,0.177598,0.177598,25673561
2021-03-20,0.177431,0.196427,0.174687,0.177363,0.177363,23012304
2021-03-21,0.176788,0.209372,0.167867,0.203577,0.203577,43278341
2021-03-22,0.205879,0.217701,0.174068,0.178585,0.178585,33641943
2021-03-23,0.178256,0.184614,0.163652,0.166817,0.166817,31620336
2021-03-24,0.166432,0.182239,0.140882,0.145413,0.145413,29288172
2021-03-25,0.145407,0.151746,0.135335,0.139389,0.139389,27259316
2021-03-26,0.139336,0.164842,0.139090,0.163390,0.163390,29438115
2021-03-27,0.163910,0.167739,0.151463,0.165967,0.165967,23593943
2021-03-28,0.164949,0.186485,0.158684,0.173288,0.173288,30878275
2021-03-29,0.173563,0.196441,0.172487,0.190827,0.190827,29665158
2021-03-30,0.191071,0.199958,0.180900,0.184413,0.184413,22938402
2021-03-31,0.184429,0.186247,0.169142,0.178848,0.178848,24060189
2021-04-01,0.178850,0.199625,0.175747,0.197513,0.197513,44429296
2021-04-02,0.198486,0.234529,0.193459,0.202016,0.202016,77919825
2021-04-03,0.202241,0.208476,0.180848,0.182776,0.182776,26414190
2021-04-04,0.182427,0.208449,0.180064,0.199541,0.199541,24495158
2021-04-05,0.200477,0.215711,0.187730,0.211422,0.211422,36256232
2021-04-06,0.211556,0.213064,0.182694,0.189546,0.189546,26996804
2021-04-07,0.189566,0.190123,0.155726,0.176925,0.176925,38379796
2021-04-08,0.175934,0.194695,0.174320,0.192000,0.192000,26676435
2021-04-09,0.192301,0.203167,0.184938,0.191819,0.191819,27101120
2021-04-10,0.191758,0.199404,0.179763,0.185130,0.185130,20363548
2021-04-11,0.185355,0.197519,0.178841,0.186757,0.186757,18235607
2021-04-12,0.186530,0.188104,0.177715,0.180823,0.180823,16877671
2021-04-13,0.180771,0.189387,0.176946,0.183817,0.183817,17367784
2021-04-14,0.183657,0.206045,0.180451,0.195017,0.195017,36792812
2021-04-15,0.195018,0.209230,0.187325,0.199966,0.199966,30959831
2021-04-16,0.199927,0.207395,0.185418,0.188538,0.188538,23581220
2021-04-17,0.188223,0.220978,0.188223,0.197903,0.197903,49805510
2021-04-18,0.198180,0.200743,0.158995,0.173366,0.173366,31851389
2021-04-19,0.173251,0.181184,0.154424,0.158057,0.158057,23392791
2021-04-20,0.157868,0.168677,0.138120,0.160408,0.160408,34546837
2021-04-21,0.160877,0.166384,0.147782,0.150044,0.150044,18659901
2021-04-22,0.149172,0.161391,0.138018,0.141216,0.141216,21469834
2021-04-23,0.141633,0.143936,0.122330,0.142750,0.142750,23671673
2021-04-24,0.142562,0.142562,0.126890,0.128825,0.128825,13012487
2021-04-25,0.128807,0.142005,0.117843,0.125853,0.125853,12082015
2021-04-26,0.126134,0.148501,0.125344,0.146451,0.146451,18945792
2021-04-27,0.146547,0.160583,0.143236,0.156523,0.156523,20008640
2021-04-28,0.156364,0.162899,0.142560,0.153851,0.153851,15729618
2021-04-29,0.153989,0.159239,0.145098,0.149730,0.149730,13881271
2021-04-30,0.149730,0.167013,0.146605,0.160668,0.160668,17711696
2021-05-01,0.160751,0.173609,0.157195,0.167104,0.167104,18053384
2021-05-02,0.167192,0.168013,0.154943,0.160838,0.160838,14927402
2021-05-03,0.160684,0.177033,0.159882,0.169924,0.169924,24212884
2021-05-04,0.170059,0.170148,0.147756,0.155813,0.155813,22817866
2021-05-05,0.154947,0.171282,0.153298,0.164962,0.164962,18512317
2021-05-06,0.164980,0.170500,0.156659,0.158399,0.158399,15639108
2021-05-07,0.158380,0.162455,0.152753,0.156798,0.156798,14958627
2021-05-08,0.156720,0.171096,0.154992,0.158038,0.158038,16699531
2021-05-09,0.158023,0.159622,0.150020,0.152724,0.152724,10034015
2021-05-10,0.152921,0.156351,0.133503,0.140288,0.140288,18225786
2021-05-11,0.140481,0.145653,0.133465,0.140460,0.140460,12192848
2021-05-12,0.140448,0.147142,0.124192,0.124192,0.124192,17459445
2021-05-13,0.124017,0.134695,0.112100,0.125106,0.125106,27610332
2021-05-14,0.124484,0.133214,0.119128,0.126622,0.126622,12318819
2021-05-15,0.126316,0.128081,0.116300,0.117395,0.117395,11398895
2021-05-16,0.116964,0.127879,0.111189,0.119132,0.119132,15714577
2021-05-17,0.119500,0.119500,0.103420,0.108958,0.108958,14334955
2021-05-18,0.109039,0.123500,0.108115,0.113100,0.113100,15325872
2021-05-19,0.112916,0.114541,0.066663,0.079602,0.079602,21522676
2021-05-20,0.079202,0.091569,0.070953,0.088609,0.088609,18097176
2021-05-21,0.088247,0.091780,0.066748,0.073889,0.073889,12432425
2021-05-22,0.073968,0.074564,0.064515,0.068351,0.068351,8559422
2021-05-23,0.068419,0.071754,0.049197,0.056512,0.056512,15002800
2021-05-24,0.056266,0.070386,0.054717,0.068679,0.068679,10176872
2021-05-25,0.068882,0.074019,0.061556,0.072287,0.072287,9524959
2021-05-26,0.072303,0.079928,0.071025,0.074857,0.074857,9400703
2021-05-27,0.074912,0.096472,0.070584,0.085096,0.085096,29313241
2021-05-28,0.085422,0.090775,0.072309,0.076157,0.076157,18229126
2021-05-29,0.076227,0.078230,0.067168,0.069616,0.069616,9625024
2021-05-30,0.069529,0.088515,0.067849,0.076046,0.076046,15854158
2021-05-31,0.076066,0.084061,0.073498,0.081098,0.081098,9739007
2021-06-01,0.081192,0.083982,0.077065,0.078150,0.078150,8159473
2021-06-02,0.078179,0.084275,0.075950,0.082525,0.082525,6795915
2021-06-03,0.082556,0.085457,0.079700,0.082692,0.082692,5358272
2021-06-04,0.082699,0.082998,0.073197,0.074657,0.074657,6123407
2021-06-05,0.074578,0.078715,0.071089,0.072386,0.072386,4124309
2021-06-06,0.072411,0.077841,0.071847,0.076684,0.076684,6154481
2021-06-07,0.076743,0.078606,0.066871,0.067259,0.067259,5618739
2021-06-08,0.067391,0.069892,0.062042,0.068033,0.068033,6814088
2021-06-09,0.067973,0.077092,0.064788,0.072238,0.072238,8241612
2021-06-10,0.072290,0.075161,0.068533,0.069365,0.069365,4851550
2021-06-11,0.069452,0.073001,0.067888,0.070859,0.070859,4406180
2021-06-12,0.070980,0.070980,0.065072,0.066328,0.066328,4273569
2021-06-13,0.066346,0.071514,0.065212,0.070554,0.070554,4312106
2021-06-14,0.070425,0.080223,0.069958,0.074914,0.074914,7276505
2021-06-15,0.073163,0.081803,0.072045,0.073297,0.073297,5047157
2021-06-16,0.077831,0.083026,0.071599,0.072360,0.072360,12346727
2021-06-17,0.072481,0.077368,0.069667,0.071691,0.071691,10939055
2021-06-18,0.071654,0.071859,0.065211,0.066531,0.066531,4033431
2021-06-19,0.066554,0.068511,0.064836,0.065003,0.065003,2790159
2021-06-20,0.064825,0.065651,0.059197,0.063909,0.063909,5275570
2021-06-21,0.063737,0.064207,0.050812,0.051000,0.051000,6429532
2021-06-22,0.050957,0.059916,0.045045,0.055388,0.055388,10092381
2021-06-23,0.055227,0.057784,0.052704,0.054449,0.054449,8295714
2021-06-24,0.054737,0.055264,0.052214,0.054543,0.054543,4254467
2021-06-25,0.054548,0.055345,0.048009,0.048150,0.048150,7476741
2021-06-26,0.048021,0.049748,0.046396,0.048526,0.048526,7393243
2021-06-27,0.048521,0.054989,0.048349,0.052531,0.052531,10056715
2021-06-28,0.052528,0.055851,0.051108,0.054669,0.054669,7573267
2021-06-29,0.054663,0.061215,0.054663,0.058540,0.058540,10699974
2021-06-30,0.058582,0.058814,0.052754,0.055953,0.055953,7989335
2021-07-01,0.056028,0.056443,0.053307,0.054868,0.054868,7162913
2021-07-02,0.054674,0.071988,0.053513,0.067730,0.067730,28757332
2021-07-03,0.068487,0.070829,0.063482,0.066430,0.066430,23396313
2021-07-04,0.067522,0.067522,0.063348,0.066482,0.066482,14779857
2021-07-05,0.066517,0.066517,0.061185,0.062229,0.062229,9005842
2021-07-06,0.062264,0.066351,0.062153,0.065043,0.065043,9782302
2021-07-07,0.065085,0.073847,0.063643,0.068694,0.068694,16595875
2021-07-08,0.068904,0.071789,0.063009,0.067086,0.067086,19371214
2021-07-09,0.066774,0.072060,0.065387,0.068335,0.068335,15782461
2021-07-10,0.068329,0.069324,0.065492,0.065912,0.065912,8720317
2021-07-11,0.065906,0.068051,0.064151,0.066982,0.066982,9932132
2021-07-12,0.066979,0.068535,0.062031,0.063585,0.063585,7571360
2021-07-13,0.063582,0.064276,0.060606,0.061882,0.061882,10066172
2021-07-14,0.061874,0.064939,0.059989,0.062490,0.062490,9027551
2021-07-15,0.062494,0.064152,0.059079,0.059522,0.059522,7463092
2021-07-16,0.060089,0.062517,0.058898,0.059233,0.059233,9538633
2021-07-17,0.059155,0.061135,0.058171,0.059085,0.059085,10511643
2021-07-18,0.059095,0.061987,0.059085,0.060412,0.060412,9295429
2021-07-19,0.060268,0.061508,0.056977,0.057017,0.057017,6899951
2021-07-20,0.057017,0.057531,0.052399,0.053489,0.053489,6826762
2021-07-21,0.053490,0.058506,0.052986,0.058201,0.058201,7985126
2021-07-22,0.058117,0.061899,0.057145,0.059855,0.059855,7285103
2021-07-23,0.059855,0.063701,0.059443,0.063527,0.063527,6540167
2021-07-24,0.063529,0.065657,0.062783,0.064645,0.064645,7663669
2021-07-25,0.064654,0.065759,0.061799,0.064849,0.064849,6664216
2021-07-26,0.064849,0.071245,0.064637,0.065120,0.065120,13410424
2021-07-27,0.065125,0.067013,0.063971,0.065129,0.065129,11658847
2021-07-28,0.065014,0.065777,0.064021,0.064586,0.064586,10118757
2021-07-29,0.064588,0.082057,0.064296,0.072942,0.072942,21188547
2021-07-30,0.072879,0.079744,0.069670,0.077355,0.077355,24812347
2021-07-31,0.077498,0.079549,0.075042,0.077712,0.077712,12101488
2021-08-01,0.077571,0.082867,0.075072,0.075072,0.075072,12012889
2021-08-02,0.075074,0.079905,0.073992,0.075495,0.075495,10762918
2021-08-03,0.075475,0.076583,0.071028,0.072225,0.072225,15180100
2021-08-04,0.072330,0.082786,0.071598,0.079183,0.079183,15121657
2021-08-05,0.079156,0.086433,0.076929,0.086017,0.086017,14944610
2021-08-06,0.086141,0.091563,0.084012,0.088991,0.088991,14876516
2021-08-07,0.088984,0.090924,0.084197,0.090924,0.090924,17317932
2021-08-08,0.090945,0.091806,0.081285,0.081354,0.081354,13396488
2021-08-09,0.081286,0.090308,0.080008,0.087742,0.087742,13718623
2021-08-10,0.087742,0.088907,0.086036,0.088627,0.088627,12196982
2021-08-11,0.088630,0.099946,0.088291,0.093949,0.093949,35123983
2021-08-12,0.093723,0.098256,0.088048,0.091373,0.091373,22014726
2021-08-13,0.091372,0.096979,0.090293,0.096129,0.096129,13508465
2021-08-14,0.096079,0.104944,0.094561,0.097241,0.097241,26725639
2021-08-15,0.097208,0.101875,0.092853,0.099066,0.099066,19562591
2021-08-16,0.099192,0.105521,0.096526,0.096985,0.096985,26643863
2021-08-17,0.096812,0.114096,0.093893,0.096178,0.096178,27455375
2021-08-18,0.096169,0.106758,0.094521,0.100065,0.100065,23447324
2021-08-19,0.099956,0.103041,0.092967,0.098900,0.098900,29502877
2021-08-20,0.098890,0.104985,0.098352,0.099550,0.099550,27127931
2021-08-21,0.099593,0.103069,0.097799,0.099290,0.099290,23211422
2021-08-22,0.099252,0.119377,0.097567,0.109246,0.109246,51593990
2021-08-23,0.109437,0.117484,0.105553,0.109593,0.109593,33526251
2021-08-24,0.111144,0.112032,0.098369,0.098446,0.098446,26963693
2021-08-25,0.098233,0.105092,0.095577,0.103107,0.103107,31711303
2021-08-26,0.103184,0.103741,0.093199,0.096014,0.096014,31521745
2021-08-27,0.096055,0.104942,0.093760,0.103073,0.103073,26496141
2021-08-28,0.103218,0.104731,0.100171,0.102586,0.102586,27828607
2021-08-29,0.102465,0.110098,0.099778,0.107806,0.107806,29846683
2021-08-30,0.107907,0.129283,0.101358,0.117966,0.117966,52271046
2021-08-31,0.118388,0.144297,0.110773,0.120387,0.120387,104561315
2021-09-01,0.120480,0.131525,0.119838,0.130409,0.130409,38649215
2021-09-02,0.130593,0.130669,0.122044,0.123767,0.123767,27647244
2021-09-03,0.123423,0.129984,0.120976,0.125406,0.125406,28157840
2021-09-04,0.125191,0.139859,0.124106,0.136809,0.136809,38318312
2021-09-05,0.137108,0.177431,0.129968,0.170264,0.170264,149303878
2021-09-06,0.170451,0.298887,0.170451,0.239620,0.239620,701332553
2021-09-07,0.240809,0.358100,0.214056,0.281783,0.281783,703352719
2021-09-08,0.280929,0.327652,0.239714,0.252083,0.252083,302161301
2021-09-09,0.232857,0.284840,0.230643,0.255018,0.255018,167109486
2021-09-10,0.257128,0.258069,0.211213,0.214992,0.214992,104472776
2021-09-11,0.214587,0.297753,0.214023,0.282775,0.282775,245726508
2021-09-12,0.285231,0.300138,0.245088,0.253482,0.253482,132037733
2021-09-13,0.254507,0.262703,0.224571,0.236562,0.236562,80568736
2021-09-14,0.237029,0.255788,0.234871,0.240492,0.240492,66131943
2021-09-15,0.241891,0.265565,0.235615,0.252786,0.252786,75698090
2021-09-16,0.252790,0.289559,0.245239,0.252049,0.252049,125522330
2021-09-17,0.251735,0.257898,0.230124,0.234201,0.234201,68533516
2021-09-18,0.233135,0.256697,0.230293,0.241410,0.241410,63236664
2021-09-19,0.240237,0.243297,0.231081,0.234148,0.234148,46360210
2021-09-20,0.234087,0.234981,0.172019,0.185126,0.185126,89597395
2021-09-21,0.186350,0.192264,0.154437,0.159382,0.159382,69397599
2021-09-22,0.159838,0.192597,0.158060,0.191286,0.191286,62712662
2021-09-23,0.191754,0.198796,0.179334,0.192390,0.192390,70023454
2021-09-24,0.192635,0.197674,0.156350,0.170631,0.170631,73986841
2021-09-25,0.170906,0.183797,0.159227,0.171757,0.171757,65528161
2021-09-26,0.171892,0.177210,0.145917,0.164061,0.164061,77326269
2021-09-27,0.164185,0.180530,0.155949,0.157035,0.157035,55933577
2021-09-28,0.156987,0.160505,0.147052,0.147554,0.147554,57578507
2021-09-29,0.147772,0.156524,0.142029,0.146134,0.146134,39487185
2021-09-30,0.145875,0.158182,0.144727,0.155826,0.155826,52299426
2021-10-01,0.155834,0.223930,0.154099,0.197346,0.197346,248090808
2021-10-02,0.197254,0.203167,0.185936,0.191320,0.191320,89181810
2021-10-03,0.191022,0.200420,0.186825,0.189744,0.189744,58193756
2021-10-04,0.189895,0.192250,0.180241,0.182165,0.182165,60138135
2021-10-05,0.182540,0.188861,0.172746,0.181144,0.181144,60707303
2021-10-06,0.181070,0.191450,0.167907,0.173236,0.173236,68769634
2021-10-07,0.173258,0.179813,0.166511,0.175923,0.175923,59862861
2021-10-08,0.175607,0.236183,0.174582,0.191713,0.191713,200151064
2021-10-09,0.191997,0.210311,0.187837,0.199151,0.199151,95418296
2021-10-10,0.198443,0.232933,0.191183,0.198855,0.198855,152916945
2021-10-11,0.198871,0.224389,0.196662,0.217025,0.217025,102200643
2021-10-12,0.217023,0.217023,0.190058,0.208356,0.208356,72953561
2021-10-13,0.208208,0.212625,0.197433,0.201670,0.201670,55599731
2021-10-14,0.201652,0.217857,0.200339,0.208825,0.208825,56820031
2021-10-15,0.209153,0.219739,0.197966,0.209519,0.209519,71702150
2021-10-16,0.209820,0.218244,0.205743,0.207575,0.207575,48399203
2021-10-17,0.207375,0.212781,0.195044,0.202515,0.202515,42671932
2021-10-18,0.202751,0.205487,0.188423,0.194613,0.194613,47755037
2021-10-19,0.194686,0.195610,0.187384,0.190558,0.190558,38971103
2021-10-20,0.190551,0.203069,0.188126,0.198080,0.198080,44704522
2021-10-21,0.198094,0.200714,0.188377,0.188473,0.188473,50536840
2021-10-22,0.188483,0.193383,0.183156,0.184857,0.184857,47612951
2021-10-23,0.185109,0.186657,0.181664,0.186657,0.186657,36243111
2021-10-24,0.186884,0.187568,0.176994,0.180457,0.180457,36930040
2021-10-25,0.180625,0.198985,0.178652,0.185663,0.185663,66254505
2021-10-26,0.185586,0.192844,0.183706,0.184967,0.184967,53349196
2021-10-27,0.184691,0.198257,0.170321,0.170547,0.170547,57562766
2021-10-28,0.170304,0.181776,0.169977,0.179247,0.179247,44116505
2021-10-29,0.178999,0.194722,0.176207,0.192804,0.192804,50685154
2021-10-30,0.193000,0.198835,0.183338,0.186871,0.186871,41644293
2021-10-31,0.186916,0.192734,0.178267,0.183606,0.183606,36320091
2021-11-01,0.183742,0.187265,0.175853,0.184433,0.184433,39647034
2021-11-02,0.184369,0.196135,0.183061,0.188515,0.188515,45345458
2021-11-03,0.188595,0.234369,0.183530,0.207080,0.207080,98340359
2021-11-04,0.206321,0.224832,0.192567,0.199405,0.199405,69440899
2021-11-05,0.199527,0.200248,0.186132,0.189598,0.189598,37453641
2021-11-06,0.189579,0.196470,0.182213,0.192346,0.192346,35484669
2021-11-07,0.192379,0.204571,0.189033,0.202053,0.202053,39940261
2021-11-08,0.202059,0.225302,0.200824,0.210548,0.210548,85467732
2021-11-09,0.210283,0.227041,0.206999,0.222532,0.222532,58214954
2021-11-10,0.222548,0.227730,0.192275,0.197279,0.197279,60290581
2021-11-11,0.196994,0.233962,0.193835,0.230351,0.230351,74440942
2021-11-12,0.230156,0.274628,0.224388,0.224795,0.224795,186361066
2021-11-13,0.224965,0.241893,0.223359,0.230193,0.230193,56133316
2021-11-14,0.229915,0.230068,0.215133,0.224547,0.224547,49751651
2021-11-15,0.224899,0.239883,0.211872,0.213575,0.213575,46073130
2021-11-16,0.213451,0.221940,0.197120,0.210343,0.210343,45646341
2021-11-17,0.210309,0.276807,0.198228,0.258812,0.258812,202346331
2021-11-18,0.260040,0.326255,0.210640,0.306455,0.306455,433319729
2021-11-19,0.304687,0.316600,0.235423,0.268127,0.268127,484114907
2021-11-20,0.267638,0.309025,0.264889,0.295650,0.295650,265498819
2021-11-21,0.296084,0.463781,0.287192,0.416564,0.416564,909658408
2021-11-22,0.416046,0.443656,0.350792,0.358591,0.358591,408769952
2021-11-23,0.359607,0.459103,0.352240,0.413998,0.413998,502917396
2021-11-24,0.413902,0.443020,0.382039,0.409091,0.409091,507020769
2021-11-25,0.391737,0.402469,0.359387,0.369798,0.369798,315319604
2021-11-26,0.362025,0.364191,0.298970,0.319004,0.319004,237338949
2021-11-27,0.318614,0.341895,0.302597,0.306609,0.306609,132321233
2021-11-28,0.306806,0.352748,0.273228,0.328656,0.328656,220085825
2021-11-29,0.329295,0.356237,0.301573,0.330353,0.330353,212479649
2021-11-30,0.330358,0.348725,0.301700,0.304599,0.304599,182195924
2021-12-01,0.303928,0.331761,0.301877,0.311910,0.311910,139967066
2021-12-02,0.313373,0.338035,0.299418,0.333742,0.333742,156167106
2021-12-03,0.332611,0.364581,0.304368,0.312892,0.312892,238332043
2021-12-04,0.313955,0.314303,0.233854,0.274154,0.274154,186277530
2021-12-05,0.273684,0.280199,0.238565,0.244261,0.244261,121974993
2021-12-06,0.244727,0.269218,0.206223,0.259970,0.259970,179696582
2021-12-07,0.260266,0.278473,0.246170,0.255251,0.255251,125477643
2021-12-08,0.254756,0.274076,0.235087,0.264470,0.264470,129386691
2021-12-09,0.264279,0.266748,0.234033,0.241093,0.241093,102712099
2021-12-10,0.240967,0.253358,0.230858,0.233241,0.233241,91967141
